"PID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","ID_4","NAME_4","VARNAME_4","TYPE_4","ENGTYPE_4"
34364,236,"UGA","Uganda",11,"Jinja",35,"Kagoma",200,"Budondo",1132,"Ivunamba","","Parish","Parish"
34365,236,"UGA","Uganda",11,"Jinja",35,"Kagoma",200,"Budondo",1133,"Kibibi","","Parish","Parish"
34366,236,"UGA","Uganda",11,"Jinja",35,"Kagoma",200,"Budondo",1134,"Namizi","","Parish","Parish"
34367,236,"UGA","Uganda",11,"Jinja",35,"Kagoma",200,"Budondo",1135,"Nawangoma","","Parish","Parish"
34368,236,"UGA","Uganda",11,"Jinja",35,"Kagoma",201,"Butagaya",1136,"Budima","","Parish","Parish"
34369,236,"UGA","Uganda",11,"Jinja",35,"Kagoma",201,"Butagaya",1137,"Lubani","","Parish","Parish"
34370,236,"UGA","Uganda",11,"Jinja",35,"Kagoma",201,"Butagaya",1138,"Nakakulwe","","Parish","Parish"
34371,236,"UGA","Uganda",11,"Jinja",35,"Kagoma",201,"Butagaya",1139,"Namagera","","Parish","Parish"
34372,236,"UGA","Uganda",11,"Jinja",35,"Kagoma",201,"Butagaya",1140,"Nawampanda","","Parish","Parish"
34373,236,"UGA","Uganda",11,"Jinja",35,"Kagoma",201,"Butagaya",1141,"Wansimba","","Parish","Parish"
34374,236,"UGA","Uganda",11,"Jinja",35,"Kagoma",202,"Buwenge Tc",1142,"Buwenge East Ward","","Parish","Parish"
34375,236,"UGA","Uganda",11,"Jinja",35,"Kagoma",202,"Buwenge Tc",1143,"Buwenge North Ward","","Parish","Parish"
34376,236,"UGA","Uganda",11,"Jinja",35,"Kagoma",202,"Buwenge Tc",1144,"Buwenge South Ward","","Parish","Parish"
34377,236,"UGA","Uganda",11,"Jinja",35,"Kagoma",202,"Buwenge Tc",1145,"Buwenge West Ward","","Parish","Parish"
34378,236,"UGA","Uganda",11,"Jinja",35,"Kagoma",203,"Buwenge",1146,"Buweera","","Parish","Parish"
34379,236,"UGA","Uganda",11,"Jinja",35,"Kagoma",203,"Buwenge",1147,"Kagoma","","Parish","Parish"
34380,236,"UGA","Uganda",11,"Jinja",35,"Kagoma",203,"Buwenge",1148,"Kaiira","","Parish","Parish"
34381,236,"UGA","Uganda",11,"Jinja",35,"Kagoma",203,"Buwenge",1149,"Kitanaba","","Parish","Parish"
34382,236,"UGA","Uganda",11,"Jinja",35,"Kagoma",203,"Buwenge",1150,"Magamaga","","Parish","Parish"
34383,236,"UGA","Uganda",11,"Jinja",35,"Kagoma",204,"Buyengo",1151,"Bulugo","","Parish","Parish"
34384,236,"UGA","Uganda",11,"Jinja",35,"Kagoma",204,"Buyengo",1152,"Butamira","","Parish","Parish"
34385,236,"UGA","Uganda",11,"Jinja",35,"Kagoma",204,"Buyengo",1153,"Buwabuzzi","","Parish","Parish"
34386,236,"UGA","Uganda",11,"Jinja",35,"Kagoma",204,"Buyengo",1154,"Iziru","","Parish","Parish"
34387,236,"UGA","Uganda",12,"Kabale",36,"Kabale",205,"Kabale Central",1155,"Butobere Ward","","Parish","Parish"
34388,236,"UGA","Uganda",12,"Kabale",36,"Kabale",205,"Kabale Central",1156,"Central Ward","","Parish","Parish"
34389,236,"UGA","Uganda",12,"Kabale",36,"Kabale",205,"Kabale Central",1157,"Kigongi Ward","","Parish","Parish"
34390,236,"UGA","Uganda",12,"Kabale",36,"Kabale",205,"Kabale Central",1158,"Nyabikoni Ward","","Parish","Parish"
34391,236,"UGA","Uganda",12,"Kabale",36,"Kabale",206,"Kabale Northern",1159,"Kijuguta Ward","","Parish","Parish"
34392,236,"UGA","Uganda",12,"Kabale",36,"Kabale",206,"Kabale Northern",1160,"Lower Bugongi Ward","","Parish","Parish"
34393,236,"UGA","Uganda",12,"Kabale",36,"Kabale",206,"Kabale Northern",1161,"Rutooma Ward","","Parish","Parish"
34394,236,"UGA","Uganda",12,"Kabale",36,"Kabale",206,"Kabale Northern",1162,"Upper Bugongi Ward","","Parish","Parish"
34395,236,"UGA","Uganda",12,"Kabale",36,"Kabale",207,"Kabale Southern",1163,"Karubanda Ward","","Parish","Parish"
34396,236,"UGA","Uganda",12,"Kabale",36,"Kabale",207,"Kabale Southern",1164,"Kirigime Ward","","Parish","Parish"
34397,236,"UGA","Uganda",12,"Kabale",36,"Kabale",207,"Kabale Southern",1165,"Mwanjari Ward","","Parish","Parish"
34398,236,"UGA","Uganda",12,"Kabale",36,"Kabale",207,"Kabale Southern",1166,"Rushaki Ward","","Parish","Parish"
34399,236,"UGA","Uganda",12,"Kabale",37,"Ndorwa",208,"Buhara",1167,"Bugarama","","Parish","Parish"
34400,236,"UGA","Uganda",12,"Kabale",37,"Ndorwa",208,"Buhara",1168,"Buhara","","Parish","Parish"
34401,236,"UGA","Uganda",12,"Kabale",37,"Ndorwa",208,"Buhara",1169,"Kafunjo","","Parish","Parish"
34402,236,"UGA","Uganda",12,"Kabale",37,"Ndorwa",208,"Buhara",1170,"Kitanga","","Parish","Parish"
34403,236,"UGA","Uganda",12,"Kabale",37,"Ndorwa",208,"Buhara",1171,"Muyebe","","Parish","Parish"
34404,236,"UGA","Uganda",12,"Kabale",37,"Ndorwa",208,"Buhara",1172,"Ntarabana","","Parish","Parish"
34405,236,"UGA","Uganda",12,"Kabale",37,"Ndorwa",208,"Buhara",1173,"Rwene","","Parish","Parish"
34406,236,"UGA","Uganda",12,"Kabale",37,"Ndorwa",209,"Kaharo",1174,"Bugarama","","Parish","Parish"
34407,236,"UGA","Uganda",12,"Kabale",37,"Ndorwa",209,"Kaharo",1175,"Burambira","","Parish","Parish"
34408,236,"UGA","Uganda",12,"Kabale",37,"Ndorwa",209,"Kaharo",1176,"Kaharo","","Parish","Parish"
34409,236,"UGA","Uganda",12,"Kabale",37,"Ndorwa",209,"Kaharo",1177,"Katenga","","Parish","Parish"
34410,236,"UGA","Uganda",12,"Kabale",37,"Ndorwa",209,"Kaharo",1178,"Kitohwa","","Parish","Parish"
34411,236,"UGA","Uganda",12,"Kabale",37,"Ndorwa",209,"Kaharo",1179,"Nyakasharara","","Parish","Parish"
34412,236,"UGA","Uganda",12,"Kabale",37,"Ndorwa",210,"Kamuganguzi",1180,"Buranga","","Parish","Parish"
34413,236,"UGA","Uganda",12,"Kabale",37,"Ndorwa",210,"Kamuganguzi",1181,"Kasheregenyi","","Parish","Parish"
34414,236,"UGA","Uganda",12,"Kabale",37,"Ndorwa",210,"Kamuganguzi",1182,"Katenga","","Parish","Parish"
34415,236,"UGA","Uganda",12,"Kabale",37,"Ndorwa",210,"Kamuganguzi",1183,"Kicumbi","","Parish","Parish"
34416,236,"UGA","Uganda",12,"Kabale",37,"Ndorwa",210,"Kamuganguzi",1184,"Kisaasa","","Parish","Parish"
34417,236,"UGA","Uganda",12,"Kabale",37,"Ndorwa",210,"Kamuganguzi",1185,"Kyasano","","Parish","Parish"
34418,236,"UGA","Uganda",12,"Kabale",37,"Ndorwa",210,"Kamuganguzi",1186,"Mayengo","","Parish","Parish"
34419,236,"UGA","Uganda",12,"Kabale",37,"Ndorwa",211,"Kitumba",1187,"Bukora","","Parish","Parish"
34420,236,"UGA","Uganda",12,"Kabale",37,"Ndorwa",211,"Kitumba",1188,"Bushuro","","Parish","Parish"
34421,236,"UGA","Uganda",12,"Kabale",37,"Ndorwa",211,"Kitumba",1189,"Bwama Islands","","Parish","Parish"
34422,236,"UGA","Uganda",12,"Kabale",37,"Ndorwa",211,"Kitumba",1190,"Kitumba","","Parish","Parish"
34423,236,"UGA","Uganda",12,"Kabale",37,"Ndorwa",211,"Kitumba",1191,"Mwendo","","Parish","Parish"
34424,236,"UGA","Uganda",12,"Kabale",37,"Ndorwa",212,"Kyanamira",1192,"Kanjobe","","Parish","Parish"
34425,236,"UGA","Uganda",12,"Kabale",37,"Ndorwa",212,"Kyanamira",1193,"Katookye","","Parish","Parish"
34426,236,"UGA","Uganda",12,"Kabale",37,"Ndorwa",212,"Kyanamira",1194,"Kigata","","Parish","Parish"
34427,236,"UGA","Uganda",12,"Kabale",37,"Ndorwa",212,"Kyanamira",1195,"Kyanamira","","Parish","Parish"
34428,236,"UGA","Uganda",12,"Kabale",37,"Ndorwa",212,"Kyanamira",1196,"Muyumbu","","Parish","Parish"
34429,236,"UGA","Uganda",12,"Kabale",37,"Ndorwa",212,"Kyanamira",1197,"Nyabushabi","","Parish","Parish"
34430,236,"UGA","Uganda",12,"Kabale",37,"Ndorwa",212,"Kyanamira",1198,"Nyakagyera","","Parish","Parish"
34431,236,"UGA","Uganda",12,"Kabale",37,"Ndorwa",213,"Maziba",1199,"Birambo","","Parish","Parish"
34432,236,"UGA","Uganda",12,"Kabale",37,"Ndorwa",213,"Maziba",1200,"Kahondo","","Parish","Parish"
34433,236,"UGA","Uganda",12,"Kabale",37,"Ndorwa",213,"Maziba",1201,"Karweru","","Parish","Parish"
34434,236,"UGA","Uganda",12,"Kabale",37,"Ndorwa",213,"Maziba",1202,"Kavu","","Parish","Parish"
34435,236,"UGA","Uganda",12,"Kabale",37,"Ndorwa",213,"Maziba",1203,"Nyanja","","Parish","Parish"
34436,236,"UGA","Uganda",12,"Kabale",37,"Ndorwa",213,"Maziba",1204,"Rugarama","","Parish","Parish"
34437,236,"UGA","Uganda",12,"Kabale",37,"Ndorwa",214,"Rubaya",1205,"Bigaaga","","Parish","Parish"
34438,236,"UGA","Uganda",12,"Kabale",37,"Ndorwa",214,"Rubaya",1206,"Buramba","","Parish","Parish"
34439,236,"UGA","Uganda",12,"Kabale",37,"Ndorwa",214,"Rubaya",1207,"Kahungye","","Parish","Parish"
34440,236,"UGA","Uganda",12,"Kabale",37,"Ndorwa",214,"Rubaya",1208,"Karujanga","","Parish","Parish"
34441,236,"UGA","Uganda",12,"Kabale",37,"Ndorwa",214,"Rubaya",1209,"Kibuga","","Parish","Parish"
34442,236,"UGA","Uganda",12,"Kabale",37,"Ndorwa",214,"Rubaya",1210,"Kitooma","","Parish","Parish"
34443,236,"UGA","Uganda",12,"Kabale",37,"Ndorwa",214,"Rubaya",1211,"Mugandu","","Parish","Parish"
34444,236,"UGA","Uganda",12,"Kabale",37,"Ndorwa",214,"Rubaya",1212,"Rwanyena","","Parish","Parish"
34445,236,"UGA","Uganda",12,"Kabale",38,"Rubanda",215,"Bubaare",1213,"Bubare","","Parish","Parish"
34446,236,"UGA","Uganda",12,"Kabale",38,"Rubanda",215,"Bubaare",1214,"Butoboore","","Parish","Parish"
34447,236,"UGA","Uganda",12,"Kabale",38,"Rubanda",215,"Bubaare",1215,"Bwindi","","Parish","Parish"
34448,236,"UGA","Uganda",12,"Kabale",38,"Rubanda",215,"Bubaare",1216,"Kagarama","","Parish","Parish"
34449,236,"UGA","Uganda",12,"Kabale",38,"Rubanda",215,"Bubaare",1217,"Kashenyi","","Parish","Parish"
34450,236,"UGA","Uganda",12,"Kabale",38,"Rubanda",215,"Bubaare",1218,"Muyanje","","Parish","Parish"
34451,236,"UGA","Uganda",12,"Kabale",38,"Rubanda",215,"Bubaare",1219,"Nangara","","Parish","Parish"
34452,236,"UGA","Uganda",12,"Kabale",38,"Rubanda",215,"Bubaare",1220,"Nyamiyaga","","Parish","Parish"
34453,236,"UGA","Uganda",12,"Kabale",38,"Rubanda",216,"Bufundi",1221,"Butanda","","Parish","Parish"
34454,236,"UGA","Uganda",12,"Kabale",38,"Rubanda",216,"Bufundi",1222,"Enchuya Fr","","Parish","Parish"
34455,236,"UGA","Uganda",12,"Kabale",38,"Rubanda",216,"Bufundi",1223,"Kacherere","","Parish","Parish"
34456,236,"UGA","Uganda",12,"Kabale",38,"Rubanda",216,"Bufundi",1224,"Kagunga","","Parish","Parish"
34457,236,"UGA","Uganda",12,"Kabale",38,"Rubanda",216,"Bufundi",1225,"Kashasha","","Parish","Parish"
34458,236,"UGA","Uganda",12,"Kabale",38,"Rubanda",216,"Bufundi",1226,"Kishanje","","Parish","Parish"
34459,236,"UGA","Uganda",12,"Kabale",38,"Rubanda",216,"Bufundi",1227,"Mugyera","","Parish","Parish"
34460,236,"UGA","Uganda",12,"Kabale",38,"Rubanda",216,"Bufundi",1228,"Nyamiryango","","Parish","Parish"
34461,236,"UGA","Uganda",12,"Kabale",38,"Rubanda",217,"Hamurwa",1229,"Hamurwa","","Parish","Parish"
34462,236,"UGA","Uganda",12,"Kabale",38,"Rubanda",217,"Hamurwa",1230,"Igomanda","","Parish","Parish"
34463,236,"UGA","Uganda",12,"Kabale",38,"Rubanda",217,"Hamurwa",1231,"Kakore","","Parish","Parish"
34464,236,"UGA","Uganda",12,"Kabale",38,"Rubanda",217,"Hamurwa",1232,"Kiirima Fr","","Parish","Parish"
34465,236,"UGA","Uganda",12,"Kabale",38,"Rubanda",217,"Hamurwa",1233,"Mpungu","","Parish","Parish"
34466,236,"UGA","Uganda",12,"Kabale",38,"Rubanda",217,"Hamurwa",1234,"Ruhonwa","","Parish","Parish"
34467,236,"UGA","Uganda",12,"Kabale",38,"Rubanda",217,"Hamurwa",1235,"Shebeya","","Parish","Parish"
34468,236,"UGA","Uganda",12,"Kabale",38,"Rubanda",218,"Ikumba",1236,"Bwindi Np","","Parish","Parish"
34469,236,"UGA","Uganda",12,"Kabale",38,"Rubanda",218,"Ikumba",1237,"Kashaasha","","Parish","Parish"
34470,236,"UGA","Uganda",12,"Kabale",38,"Rubanda",218,"Ikumba",1238,"Kitojo","","Parish","Parish"
34471,236,"UGA","Uganda",12,"Kabale",38,"Rubanda",218,"Ikumba",1239,"Kiyebe","","Parish","Parish"
34472,236,"UGA","Uganda",12,"Kabale",38,"Rubanda",218,"Ikumba",1240,"Mushanje","","Parish","Parish"
34473,236,"UGA","Uganda",12,"Kabale",38,"Rubanda",218,"Ikumba",1241,"Nyakabungo","","Parish","Parish"
34474,236,"UGA","Uganda",12,"Kabale",38,"Rubanda",218,"Ikumba",1242,"Nyamabare","","Parish","Parish"
34475,236,"UGA","Uganda",12,"Kabale",38,"Rubanda",218,"Ikumba",1243,"Nyaruhanga","","Parish","Parish"
34476,236,"UGA","Uganda",12,"Kabale",38,"Rubanda",219,"Muko",1244,"Butare","","Parish","Parish"
34477,236,"UGA","Uganda",12,"Kabale",38,"Rubanda",219,"Muko",1245,"Ikamiro","","Parish","Parish"
34478,236,"UGA","Uganda",12,"Kabale",38,"Rubanda",219,"Muko",1246,"Kaara","","Parish","Parish"
34479,236,"UGA","Uganda",12,"Kabale",38,"Rubanda",219,"Muko",1247,"Kabere","","Parish","Parish"
34480,236,"UGA","Uganda",12,"Kabale",38,"Rubanda",219,"Muko",1248,"Karengyere","","Parish","Parish"
34481,236,"UGA","Uganda",12,"Kabale",38,"Rubanda",219,"Muko",1249,"Kyenyi","","Parish","Parish"
34482,236,"UGA","Uganda",12,"Kabale",38,"Rubanda",219,"Muko",1250,"Nyarurambi","","Parish","Parish"
34483,236,"UGA","Uganda",12,"Kabale",39,"Rukiga",220,"Bukinda",1251,"Kandago","","Parish","Parish"
34484,236,"UGA","Uganda",12,"Kabale",39,"Rukiga",220,"Bukinda",1252,"Karorwa","","Parish","Parish"
34485,236,"UGA","Uganda",12,"Kabale",39,"Rukiga",220,"Bukinda",1253,"Kyerero","","Parish","Parish"
34486,236,"UGA","Uganda",12,"Kabale",39,"Rukiga",220,"Bukinda",1254,"Muhanga","","Parish","Parish"
34487,236,"UGA","Uganda",12,"Kabale",39,"Rukiga",220,"Bukinda",1255,"Nyabirerema","","Parish","Parish"
34488,236,"UGA","Uganda",12,"Kabale",39,"Rukiga",220,"Bukinda",1256,"Nyakasiru","","Parish","Parish"
34489,236,"UGA","Uganda",12,"Kabale",39,"Rukiga",221,"Kamwezi",1257,"Kashekye","","Parish","Parish"
34490,236,"UGA","Uganda",12,"Kabale",39,"Rukiga",221,"Kamwezi",1258,"Kibanda","","Parish","Parish"
34491,236,"UGA","Uganda",12,"Kabale",39,"Rukiga",221,"Kamwezi",1259,"Kigara","","Parish","Parish"
34492,236,"UGA","Uganda",12,"Kabale",39,"Rukiga",221,"Kamwezi",1260,"Kyabuhangwa","","Parish","Parish"
34493,236,"UGA","Uganda",12,"Kabale",39,"Rukiga",221,"Kamwezi",1261,"Kyogo","","Parish","Parish"
34494,236,"UGA","Uganda",12,"Kabale",39,"Rukiga",221,"Kamwezi",1262,"Rwenyangye","","Parish","Parish"
34495,236,"UGA","Uganda",12,"Kabale",39,"Rukiga",222,"Kashambya",1263,"Buchundura","","Parish","Parish"
34496,236,"UGA","Uganda",12,"Kabale",39,"Rukiga",222,"Kashambya",1264,"Kafunjo","","Parish","Parish"
34497,236,"UGA","Uganda",12,"Kabale",39,"Rukiga",222,"Kashambya",1265,"Kitanga","","Parish","Parish"
34498,236,"UGA","Uganda",12,"Kabale",39,"Rukiga",222,"Kashambya",1266,"Kitunga","","Parish","Parish"
34499,236,"UGA","Uganda",12,"Kabale",39,"Rukiga",222,"Kashambya",1267,"Nyakashebeya","","Parish","Parish"
34500,236,"UGA","Uganda",12,"Kabale",39,"Rukiga",222,"Kashambya",1268,"Rutengye","","Parish","Parish"
34501,236,"UGA","Uganda",12,"Kabale",39,"Rukiga",223,"Rwamucucu",1269,"Burime","","Parish","Parish"
34502,236,"UGA","Uganda",12,"Kabale",39,"Rukiga",223,"Rwamucucu",1270,"Ibumba","","Parish","Parish"
34503,236,"UGA","Uganda",12,"Kabale",39,"Rukiga",223,"Rwamucucu",1271,"Kitojo","","Parish","Parish"
34504,236,"UGA","Uganda",12,"Kabale",39,"Rukiga",223,"Rwamucucu",1272,"Mparo","","Parish","Parish"
34505,236,"UGA","Uganda",12,"Kabale",39,"Rukiga",223,"Rwamucucu",1273,"Noozi","","Parish","Parish"
34506,236,"UGA","Uganda",12,"Kabale",39,"Rukiga",223,"Rwamucucu",1274,"Nyakagabagaba","","Parish","Parish"
34507,236,"UGA","Uganda",12,"Kabale",39,"Rukiga",223,"Rwamucucu",1275,"Nyarurambi","","Parish","Parish"
34508,236,"UGA","Uganda",13,"Kabarole",40,"Bunyangabu",224,"Buhesi",1276,"Kabahango","","Parish","Parish"
34509,236,"UGA","Uganda",13,"Kabarole",40,"Bunyangabu",224,"Buhesi",1277,"Kiboota","","Parish","Parish"
34510,236,"UGA","Uganda",13,"Kabarole",40,"Bunyangabu",224,"Buhesi",1278,"Kiyombya","","Parish","Parish"
34511,236,"UGA","Uganda",13,"Kabarole",40,"Bunyangabu",224,"Buhesi",1279,"Rwensenene","","Parish","Parish"
34512,236,"UGA","Uganda",13,"Kabarole",40,"Bunyangabu",225,"Kibiito",1280,"Bukara","","Parish","Parish"
34513,236,"UGA","Uganda",13,"Kabarole",40,"Bunyangabu",225,"Kibiito",1281,"Kabaale","","Parish","Parish"
34514,236,"UGA","Uganda",13,"Kabarole",40,"Bunyangabu",225,"Kibiito",1282,"Kabonero","","Parish","Parish"
34515,236,"UGA","Uganda",13,"Kabarole",40,"Bunyangabu",225,"Kibiito",1283,"Kibiito","","Parish","Parish"
34516,236,"UGA","Uganda",13,"Kabarole",40,"Bunyangabu",225,"Kibiito",1284,"Mujunju","","Parish","Parish"
34517,236,"UGA","Uganda",13,"Kabarole",40,"Bunyangabu",225,"Kibiito",1285,"Unknown","","Parish","Parish"
34518,236,"UGA","Uganda",13,"Kabarole",40,"Bunyangabu",226,"Kisomoro",1286,"Kicuucu","","Parish","Parish"
34519,236,"UGA","Uganda",13,"Kabarole",40,"Bunyangabu",226,"Kisomoro",1287,"Kisomoro","","Parish","Parish"
34520,236,"UGA","Uganda",13,"Kabarole",40,"Bunyangabu",226,"Kisomoro",1288,"Lyamabwa","","Parish","Parish"
34521,236,"UGA","Uganda",13,"Kabarole",40,"Bunyangabu",226,"Kisomoro",1289,"Rubona","","Parish","Parish"
34522,236,"UGA","Uganda",13,"Kabarole",40,"Bunyangabu",226,"Kisomoro",1290,"Rwenzori Mountain Fr","","Parish","Parish"
34523,236,"UGA","Uganda",13,"Kabarole",40,"Bunyangabu",227,"Rwiimi",1291,"Kadindimo","","Parish","Parish"
34524,236,"UGA","Uganda",13,"Kabarole",40,"Bunyangabu",227,"Rwiimi",1292,"Kaina","","Parish","Parish"
34525,236,"UGA","Uganda",13,"Kabarole",40,"Bunyangabu",227,"Rwiimi",1293,"Kakooga","","Parish","Parish"
34526,236,"UGA","Uganda",13,"Kabarole",40,"Bunyangabu",227,"Rwiimi",1294,"Rwiimi","","Parish","Parish"
34527,236,"UGA","Uganda",13,"Kabarole",41,"Burahya",228,"Bukuku",1295,"Bukuku Fr","","Parish","Parish"
34528,236,"UGA","Uganda",13,"Kabarole",41,"Burahya",228,"Bukuku",1296,"Karago","","Parish","Parish"
34529,236,"UGA","Uganda",13,"Kabarole",41,"Burahya",228,"Bukuku",1297,"Kazingo","","Parish","Parish"
34530,236,"UGA","Uganda",13,"Kabarole",41,"Burahya",228,"Bukuku",1298,"Kiguma","","Parish","Parish"
34531,236,"UGA","Uganda",13,"Kabarole",41,"Burahya",229,"Busoro",1299,"Busoro","","Parish","Parish"
34532,236,"UGA","Uganda",13,"Kabarole",41,"Burahya",229,"Busoro",1300,"Ibaale","","Parish","Parish"
34533,236,"UGA","Uganda",13,"Kabarole",41,"Burahya",229,"Busoro",1301,"Kaswa","","Parish","Parish"
34534,236,"UGA","Uganda",13,"Kabarole",41,"Burahya",229,"Busoro",1302,"Kibale Fr","","Parish","Parish"
34535,236,"UGA","Uganda",13,"Kabarole",41,"Burahya",229,"Busoro",1303,"Rwengaju","","Parish","Parish"
34536,236,"UGA","Uganda",13,"Kabarole",41,"Burahya",230,"Hakibaale",1304,"Itwara Fr","","Parish","Parish"
34537,236,"UGA","Uganda",13,"Kabarole",41,"Burahya",230,"Hakibaale",1305,"Kabende","","Parish","Parish"
34538,236,"UGA","Uganda",13,"Kabarole",41,"Burahya",230,"Hakibaale",1306,"Kahangi","","Parish","Parish"
34539,236,"UGA","Uganda",13,"Kabarole",41,"Burahya",230,"Hakibaale",1307,"Kibasi","","Parish","Parish"
34540,236,"UGA","Uganda",13,"Kabarole",41,"Burahya",230,"Hakibaale",1308,"Kiburara","","Parish","Parish"
34541,236,"UGA","Uganda",13,"Kabarole",41,"Burahya",230,"Hakibaale",1309,"Kijura","","Parish","Parish"
34542,236,"UGA","Uganda",13,"Kabarole",41,"Burahya",230,"Hakibaale",1310,"Kituule","","Parish","Parish"
34543,236,"UGA","Uganda",13,"Kabarole",41,"Burahya",230,"Hakibaale",1311,"Semilik Np","","Parish","Parish"
34544,236,"UGA","Uganda",13,"Kabarole",41,"Burahya",230,"Hakibaale",1312,"Semiliki Np","","Parish","Parish"
34545,236,"UGA","Uganda",13,"Kabarole",41,"Burahya",231,"Karambi",1313,"Butebe","","Parish","Parish"
34546,236,"UGA","Uganda",13,"Kabarole",41,"Burahya",231,"Karambi",1314,"Karambi","","Parish","Parish"
34547,236,"UGA","Uganda",13,"Kabarole",41,"Burahya",231,"Karambi",1315,"Rubingo","","Parish","Parish"
34548,236,"UGA","Uganda",13,"Kabarole",41,"Burahya",232,"Kichwamba",1316,"Bwanika","","Parish","Parish"
34549,236,"UGA","Uganda",13,"Kabarole",41,"Burahya",232,"Kichwamba",1317,"Kihondo","","Parish","Parish"
34550,236,"UGA","Uganda",13,"Kabarole",41,"Burahya",232,"Kichwamba",1318,"Nyantamabona","","Parish","Parish"
34551,236,"UGA","Uganda",13,"Kabarole",41,"Burahya",233,"Mugusu",1319,"Burungu","","Parish","Parish"
34552,236,"UGA","Uganda",13,"Kabarole",41,"Burahya",233,"Mugusu",1320,"Kiboha","","Parish","Parish"
34553,236,"UGA","Uganda",13,"Kabarole",41,"Burahya",233,"Mugusu",1321,"Kiraro","","Parish","Parish"
34554,236,"UGA","Uganda",13,"Kabarole",41,"Burahya",233,"Mugusu",1322,"Nyabuswa","","Parish","Parish"
34555,236,"UGA","Uganda",13,"Kabarole",41,"Burahya",234,"Ruteete",1323,"Isunga","","Parish","Parish"
34556,236,"UGA","Uganda",13,"Kabarole",41,"Burahya",234,"Ruteete",1324,"Kasenda","","Parish","Parish"
34557,236,"UGA","Uganda",13,"Kabarole",41,"Burahya",234,"Ruteete",1325,"Kibale Fr","","Parish","Parish"
34558,236,"UGA","Uganda",13,"Kabarole",41,"Burahya",234,"Ruteete",1326,"Kibale Np","","Parish","Parish"
34559,236,"UGA","Uganda",13,"Kabarole",41,"Burahya",234,"Ruteete",1327,"Kiko","","Parish","Parish"
34560,236,"UGA","Uganda",13,"Kabarole",41,"Burahya",234,"Ruteete",1328,"Kyamukoka","","Parish","Parish"
34561,236,"UGA","Uganda",13,"Kabarole",41,"Burahya",234,"Ruteete",1329,"Nyabweya","","Parish","Parish"
34562,236,"UGA","Uganda",13,"Kabarole",41,"Burahya",234,"Ruteete",1330,"Rurama","","Parish","Parish"
34563,236,"UGA","Uganda",13,"Kabarole",41,"Burahya",235,"Rwiimi",1331,"Kibale Np","","Parish","Parish"
34564,236,"UGA","Uganda",13,"Kabarole",42,"Fort Portal",236,"Eastern",1332,"Bukwali Ward","","Parish","Parish"
34565,236,"UGA","Uganda",13,"Kabarole",42,"Fort Portal",236,"Eastern",1333,"Kitumba Ward","","Parish","Parish"
34566,236,"UGA","Uganda",13,"Kabarole",42,"Fort Portal",236,"Eastern",1334,"Njara Ward","","Parish","Parish"
34567,236,"UGA","Uganda",13,"Kabarole",42,"Fort Portal",236,"Eastern",1335,"Nyakagongo Ward","","Parish","Parish"
34568,236,"UGA","Uganda",13,"Kabarole",42,"Fort Portal",237,"Southern",1336,"Bazaar","","Parish","Parish"
34569,236,"UGA","Uganda",13,"Kabarole",42,"Fort Portal",237,"Southern",1337,"Kasusu","","Parish","Parish"
34570,236,"UGA","Uganda",13,"Kabarole",42,"Fort Portal",237,"Southern",1338,"Kijanju","","Parish","Parish"
34571,236,"UGA","Uganda",13,"Kabarole",42,"Fort Portal",238,"Western",1339,"Kagote","","Parish","Parish"
34572,236,"UGA","Uganda",13,"Kabarole",42,"Fort Portal",238,"Western",1340,"Kibimba","","Parish","Parish"
34573,236,"UGA","Uganda",13,"Kabarole",42,"Fort Portal",238,"Western",1341,"Nyabukara","","Parish","Parish"
34574,236,"UGA","Uganda",13,"Kabarole",42,"Fort Portal",238,"Western",1342,"Rwengoma","","Parish","Parish"
34575,236,"UGA","Uganda",14,"Kaberamaido",43,"Kaberamaido",239,"Alwa",1343,"Abalang","","Parish","Parish"
34576,236,"UGA","Uganda",14,"Kaberamaido",43,"Kaberamaido",239,"Alwa",1344,"Ochelakur","","Parish","Parish"
34577,236,"UGA","Uganda",14,"Kaberamaido",43,"Kaberamaido",239,"Alwa",1345,"Palatau","","Parish","Parish"
34578,236,"UGA","Uganda",14,"Kaberamaido",43,"Kaberamaido",240,"Kaberamaido Tc",1346,"Alem Ward","","Parish","Parish"
34579,236,"UGA","Uganda",14,"Kaberamaido",43,"Kaberamaido",240,"Kaberamaido Tc",1347,"Ararak Ward","","Parish","Parish"
34580,236,"UGA","Uganda",14,"Kaberamaido",43,"Kaberamaido",240,"Kaberamaido Tc",1348,"Majengo Ward","","Parish","Parish"
34581,236,"UGA","Uganda",14,"Kaberamaido",43,"Kaberamaido",241,"Kaberamaido",1349,"Achanpi","","Parish","Parish"
34582,236,"UGA","Uganda",14,"Kaberamaido",43,"Kaberamaido",241,"Kaberamaido",1350,"Kaberamaido","","Parish","Parish"
34583,236,"UGA","Uganda",14,"Kaberamaido",43,"Kaberamaido",241,"Kaberamaido",1351,"Kamuk","","Parish","Parish"
34584,236,"UGA","Uganda",14,"Kaberamaido",43,"Kaberamaido",241,"Kaberamaido",1352,"Okapel","","Parish","Parish"
